original,log_transform,sqrt_transform,boxcox_transform
911,6.815639990074331,30.18277654557314,171.26857823763208
912,6.816735880594968,30.199337741083,171.40211374596134
913,6.81783057145415,30.215889859476256,171.53560600415884
914,6.818924065275521,30.23243291566195,171.6690550735808
915,6.82001636467413,30.24896692450835,171.80246101543005
916,6.821107472256465,30.265491900843113,171.93582389075502
917,6.822197390620491,30.28200785945344,172.0691437604521
918,6.823286122355687,30.298514815086232,172.20242068526468
919,6.824373670043086,30.315012782448235,172.33565472578474
920,6.825460036255307,30.331501776206203,172.46884594245233
921,6.826545223556594,30.347981810987037,172.6019943955572
922,6.827629234502852,30.364452901377952,172.7351001452387
923,6.828712071641684,30.380915061926625,172.86816325148678
924,6.829793737512425,30.397368307141328,173.00118377414168
925,6.8308742346461795,30.4138126514911,173.13416177289523
926,6.831953565565855,30.430248109405877,173.26709730729155
927,6.833031732786201,30.44667469527666,173.39999043672634
928,6.834108738813838,30.463092423455635,173.5328412204492
929,6.835184586147301,30.479501308256342,173.66564971756267
930,6.836259277277067,30.495901363953813,173.79841598702316
931,6.837332814685591,30.512292604784715,173.93114008764192
932,6.838405200847344,30.528675044947494,174.06382207808508
933,6.839476438228843,30.54504869860253,174.1964620168742
934,6.840546529288687,30.56141357987225,174.32905996238725
935,6.841615476477592,30.577769702841312,174.4616159728582
936,6.842683282238422,30.59411708155671,174.5941301063784
937,6.843749949006225,30.610455730027933,174.72660242089697
938,6.844815479208263,30.62678566222711,174.85903297422072
939,6.84587987526405,30.643106892089126,174.99142182401496
940,6.846943139585379,30.659419433511783,175.12376902780457
941,6.848005274576363,30.675723300355934,175.2560746429734
942,6.849066282633458,30.692018506445613,175.3883387267658
943,6.8501261661455,30.708305065568176,175.5205613362862
944,6.851184927493743,30.72458299147443,175.6527425285006
945,6.852242569051878,30.740852297878796,175.78488236023597
946,6.853299093186078,30.757112998459398,175.9169808881816
947,6.854354502255021,30.773365106858236,176.0490381688892
948,6.855408798609928,30.789608636681304,176.18105425877323
949,6.856461984594587,30.805843601498726,176.31302921411174
950,6.85751406254539,30.822070014844883,176.44496309104684
951,6.858565034791365,30.83828789021855,176.5768559455845
952,6.859614903654202,30.854497241083024,176.70870783359612
953,6.860663671448287,30.870698080866262,176.8405188108179
954,6.86171134048073,30.886890422961002,176.97228893285234
955,6.862757913051401,30.903074280724887,177.10401825516766
956,6.863803391452954,30.919249667480614,177.23570683309904
957,6.86484777797086,30.93541659651604,177.36735472184893
958,6.8658910748834385,30.95157508108432,177.4989619764869
959,6.866933284461882,30.967725134404045,177.63052865195132
960,6.8679744089702925,30.983866769659336,177.76205480304836
961,6.8690144506657065,31.0,177.8935404844537
962,6.870053411798126,31.016124838541646,178.0249857507122
963,6.871091294610546,31.0322412983658,178.15639065623853
964,6.872128101338986,31.04834939252005,178.28775525531785
965,6.873163834212518,31.064449134018133,178.4190796021059
966,6.874198495453294,31.080540535840107,178.55036375062997
967,6.875232087276577,31.096623610932426,178.68160775478864
968,6.876264611890766,31.11269837220809,178.81281166835254
969,6.877296071497429,31.12876483254676,178.94397554496487
970,6.878326468291325,31.144823004794873,179.07509943814213
971,6.879355804460439,31.160872901765767,179.20618340127393
972,6.880384082186005,31.176914536239792,179.33722748762327
973,6.881411303642535,31.192947920964443,179.4682317503281
974,6.882437470997847,31.20897306865447,179.59919624240055
975,6.883462586413092,31.22498999199199,179.7301210167281
976,6.884486652042782,31.240998703626616,179.86100612607362
977,6.885509670034818,31.25699921617557,179.9918516230761
978,6.88653164253051,31.272991542223778,180.12265756025042
979,6.887552571664617,31.28897569432403,180.2534239899886
980,6.8885724595653635,31.304951684997057,180.38415096455964
981,6.889591308354466,31.32091952673165,180.5148385361105
982,6.890609120147166,31.336879231984796,180.64548675666558
983,6.891625897052253,31.352830813181765,180.77609567812803
984,6.892641641172089,31.368774282716245,180.90666535227987
985,6.893656354602635,31.38470965295043,181.03719583078225
986,6.894670039433482,31.400636936215164,181.16768716517586
987,6.895682697747868,31.416556144810016,181.29813940688143
988,6.8966943316227125,31.432467291003423,181.42855260720037
989,6.897704943128636,31.448370387032774,181.55892681731456
990,6.898714534329988,31.464265445104548,181.68926208828745
991,6.899723107284872,31.480152477394387,181.81955847106389
992,6.900730664045173,31.496031496047245,181.94981601647058
993,6.901737206656574,31.51190251317746,182.08003477521703
994,6.902742737158593,31.52776554086889,182.2102147978956
995,6.903747257584598,31.54362059117501,182.3403561349811
996,6.904750769961838,31.559467676119,182.47045883683285
997,6.905753276311464,31.575306807693888,182.6005229536933
998,6.906754778648554,31.591137997862628,182.73054853568993
999,6.907755278982137,31.606961258558215,182.86053563283446
1000,6.90875477931522,31.622776601683793,182.99048429502417
1001,6.90975328164481,31.63858403911275,183.12039457204122
1002,6.910750787961936,31.654383582688826,183.25026651355412
1003,6.911747300251674,31.670175244226233,183.38010016911744
1004,6.912742820493176,31.68595903550972,183.50989558817233
1005,6.913737350659685,31.701734968294716,183.63965282004685
1006,6.914730892718563,31.71750305430741,183.76937191395692
1007,6.915723448631314,31.73326330524486,183.8990529190051
1008,6.9167150203536085,31.74901573277509,184.0286958841835
1009,6.917705609835305,31.76476034853718,184.1583008583713
1010,6.918695219020472,31.78049716414141,184.28786789033725
1011,6.919683849847411,31.796226191169293,184.41739702873934
1012,6.920671504248683,31.811947441173732,184.54688832212463
1013,6.921658184151129,31.827660925679098,184.6763418189303
1014,6.922643891475888,31.843366656181317,184.805757567484
1015,6.923628628138427,31.85906464414798,184.9351356160039
1016,6.92461239604856,31.874754901018456,185.06447601259882
1017,6.925595197110468,31.89043743820395,185.19377880526937
1018,6.926577033222725,31.906112267087632,185.32304404190734
1019,6.927557906278317,31.921779399024736,185.45227177029687
1020,6.928537818164665,31.937438845342623,185.58146203811467
1021,6.92951677076365,31.953090617340916,185.7106148929297
1022,6.930494765951626,31.96873472629156,185.83973038220418
1023,6.931471805599453,31.984371183438952,185.96880855329397
1024,6.932447891572509,32.0,186.09784945344822
1025,6.933423025730715,32.01562118716424,186.22685312981073
1026,6.934397209928558,32.03123475609393,186.35581962941947
1027,6.93537044601511,32.046840717924134,186.48474899920683
1028,6.9363427358340495,32.0624390837628,186.61364128600115
1029,6.937314081223682,32.07802986469088,186.74249653652532
1030,6.93828448401696,32.09361307176243,186.8713147973986
1031,6.939253946041508,32.109188716004645,187.0000961151363
1032,6.940222469119639,32.12475680841802,187.12884053615002
1033,6.9411900550683745,32.14031735997639,187.25754810674817
1034,6.942156705699469,32.155870381627054,187.3862188731364
1035,6.943122422819428,32.17141588429082,187.51485288141765
1036,6.9440872082295275,32.18695387886216,187.64345017759277
1037,6.945051063725834,32.202484376209235,187.77201080756055
1038,6.946013991099227,32.218007387174026,187.9005348171184
1039,6.946975992135418,32.2335229225724,188.029022251962
1040,6.947937068614969,32.2490309931942,188.15747315768692
1041,6.948897222313312,32.264531609803356,188.28588757978736
1042,6.949856455000773,32.28002478313795,188.41426556365732
1043,6.950814768442584,32.29551052391029,188.5426071545914
1044,6.951772164398911,32.31098884280702,188.67091239778372
1045,6.952728644624869,32.32645975048923,188.79918133832948
1046,6.953684210870537,32.341923257592455,188.92741402122516
1047,6.954638864880987,32.357379374726875,189.05561049136756
1048,6.955592608396297,32.37282811247729,189.18377079355596
1049,6.956545443151569,32.38826948140329,189.31189497249136
1050,6.957497370876951,32.4037034920393,189.43998307277653
1051,6.9584483932976555,32.41913015489465,189.5680351389171
1052,6.959398512133975,32.43454948045371,189.69605121532166
1053,6.960347729101308,32.449961479175904,189.82403134630135
1054,6.961296045910167,32.46536616149585,189.95197557607125
1055,6.962243464266207,32.48076353782343,190.07988394874997
1056,6.963189985870238,32.49615361854384,190.20775650836
1057,6.964135612418245,32.51153641401772,190.3355932988286
1058,6.9650803456014065,32.526911934581186,190.4633943639873
1059,6.966024187106113,32.54228019054596,190.5911597475723
1060,6.966967138613983,32.55764119219941,190.7188894932256
1061,6.967909201801884,32.57299494980466,190.8465836444944
1062,6.968850378341948,32.58834147360065,190.9742422448315
1063,6.96979066990159,32.60368077380221,191.10186533759642
1064,6.970730078143525,32.61901286060018,191.22945296605417
1065,6.97166860472579,32.63433774416144,191.35700517337744
1066,6.9726062513017535,32.64965543462902,191.48452200264495
1067,6.97354301952014,32.66496594212215,191.6120034968432
1068,6.974478911025045,32.68026927673638,191.73944969886608
1069,6.975413927455952,32.69556544854363,191.8668606515155
1070,6.976348070447749,32.71085446759225,191.99423639750125
1071,6.977281341630747,32.72613634390714,192.1215769794415
1072,6.9782137426306985,32.7414110874898,192.24888243986314
1073,6.97914527506881,32.7566787083184,192.37615282120206
1074,6.980075940561763,32.77193921634788,192.50338816580341
1075,6.98100574072173,32.78719262151,192.63058851592166
1076,6.981934677156389,32.802438933713454,192.75775391372125
1077,6.982862751468942,32.817678162843876,192.8848844012767
1078,6.983789965258135,32.83291031876401,193.01198002057288
1079,6.984716320118266,32.848135411313685,193.1390408135048
1080,6.985641817639208,32.863353450309965,193.26606682187918
1081,6.9865664594064265,32.87856444554719,193.3930580874133
1082,6.9874902470009905,32.89376840679705,193.52001465173586
1083,6.988413181999592,32.90896534380867,193.64693655638763
1084,6.98933526597456,32.92415526630866,193.77382384282106
1085,6.990256500493881,32.93933818400121,193.90067655240108
1086,6.99117688712121,32.95451410656816,194.02749472640488
1087,6.992096427415888,32.96968304366907,194.15427840602229
1088,6.9930151229329605,32.984845004941285,194.28102763235657
1089,6.993932975223189,33.0,194.40774244642398
1090,6.994849985833071,33.015148038438355,194.5344228891545
1091,6.9957661563048505,33.03028912982749,194.661069001392
1092,6.996681488176539,33.04542328371661,194.7876808238941
1093,6.9975959829819265,33.06055050963308,194.91425839733282
1094,6.9985096422506015,33.075670817082454,195.04080176229522
1095,6.999422467507961,33.090784215548595,195.16731095928276
1096,7.00033446027523,33.1058907144937,195.293786028712
1097,7.001245622069476,33.12099032335839,195.42022701091526
1098,7.002155954403621,33.13608305156178,195.54663394613996
1099,7.003065458786462,33.15116890850155,195.67300687454974
1100,7.00397413672268,33.166247903554,195.79934583622452
1101,7.004881989712859,33.18132004607411,195.9256508711599
1102,7.005789019253503,33.19638534539566,196.05192201926906
1103,7.00669522683704,33.21144381083123,196.17815932038113
1104,7.007600613951853,33.2264954516723,196.30436281424315
1105,7.00850518208228,33.24154027718932,196.4305325405189
1106,7.009408932708637,33.25657829663178,196.5566685387901
1107,7.010311867307229,33.27160951922825,196.68277084855623
1108,7.011213987350367,33.28663395418648,196.80883950923493
1109,7.01211529430638,33.301651610693426,196.93487456016243
1110,7.01301578963963,33.31666249791537,197.06087604059294
1111,7.013915474810528,33.331666624997915,197.18684398970015
1112,7.014814351275545,33.34666400106613,197.3127784465764
1113,7.01571242048723,33.36165463522455,197.43867945023345
1114,7.016609683894219,33.37663853655727,197.56454703960264
1115,7.017506142941256,33.391615714128,197.69038125353526
1116,7.018401799069201,33.406586176980134,197.81618213080228
1117,7.0192966537150445,33.421549934136806,197.94194971009543
1118,7.020190708311925,33.436506994600975,198.0676840300263
1119,7.02108396428914,33.45145736735546,198.19338512912765
1120,7.02197642307216,33.46640106136302,198.3190530458533
1121,7.022868086082641,33.481338085566414,198.4446878185779
1122,7.023758954738443,33.49626844888845,198.5702894855978
1123,7.024649030453636,33.51119216023208,198.69585808513105
1124,7.025538314638521,33.52610922848042,198.82139365531708
1125,7.026426808699636,33.54101966249684,198.94689623421817
1126,7.027314514039777,33.555923471125034,199.07236585981858
1127,7.028201432058005,33.57082066318904,199.19780257002495
1128,7.029087564149662,33.58571124749333,199.3232064026672
1129,7.029972911706386,33.60059523282288,199.44857739549792
1130,7.030857476116121,33.61547262794322,199.5739155861929
1131,7.0317412587631285,33.63034344160047,199.69922101235193
1132,7.0326242610280065,33.645207682521445,199.824493711498
1133,7.033506484287697,33.66006535941367,199.94973372107793
1134,7.034387929915503,33.67491648096547,200.07494107846324
1135,7.035268599281097,33.689761055846034,200.2001158209493
1136,7.036148493750536,33.704599092705436,200.3252579857564
1137,7.037027614686276,33.71943060017473,200.45036761002905
1138,7.037905963447182,33.734255586866,200.5754447308378
1139,7.038783541388542,33.74907406137241,200.7004893851775
1140,7.039660349862076,33.76388603226827,200.82550160996888
1141,7.040536390215956,33.77869150810907,200.95048144205825
1142,7.04141166379481,33.793490497431605,201.07542891821774
1143,7.042286171939743,33.80828300875393,201.20034407514572
1144,7.0431599159883405,33.823069050575526,201.32522694946675
1145,7.044032897274685,33.83784863137726,201.45007757773212
1146,7.044905117129371,33.85262175962151,201.57489599641963
1147,7.045776576879511,33.8673884437522,201.69968224193397
1148,7.046647277848756,33.88214869219483,201.82443635060736
1149,7.047517221357296,33.896902513356586,201.94915835869875
1150,7.048386408721883,33.91164991562634,202.0738483023952
1151,7.049254841255837,33.926390907374746,202.1985062178116
1152,7.050122520269059,33.94112549695428,202.32313214099017
1153,7.050989447068045,33.95585369269929,202.4477261079021
1154,7.051855622955894,33.97057550292606,202.57228815444682
1155,7.052721049232323,33.98529093593286,202.69681831645173
1156,7.053585727193677,34.0,202.82131662967376
1157,7.05444965813294,34.0147027033899,202.94578312979846
1158,7.055312843339752,34.02939905434711,203.0702178524408
1159,7.05617528410041,34.044089061098404,203.19462083314508
1160,7.057036981697891,34.058772731852805,203.31899210738513
1161,7.057897937411856,34.07345007480164,203.4433317105647
1162,7.0587581525186645,34.08812109811862,203.56763967801754
1163,7.059617628291383,34.10278580995987,203.69191604500764
1164,7.060476365999801,34.11744421846396,203.81616084672925
1165,7.061334366910438,34.132096331752024,203.9403741183071
1166,7.062191632286556,34.14674215792775,204.06455589479745
1167,7.0630481633881725,34.161381705077446,204.18870621118677
1168,7.063903961472068,34.17601498127012,204.31282510239282
1169,7.064759027791802,34.19064199455752,204.4369126032651
1170,7.065613363597717,34.20526275297414,204.56096874858463
1171,7.066466970136958,34.219877264537345,204.68499357306405
1172,7.067319848653476,34.23448553724738,204.8089871113479
1173,7.068172000388042,34.249087579087416,204.9329493980128
1174,7.069023426578259,34.26368339802363,205.05688046756848
1175,7.069874128458572,34.27827300200522,205.18078035445586
1176,7.0707241072602764,34.292856398964496,205.30464909304987
1177,7.071573364211532,34.307433596816885,205.4284867176577
1178,7.072421900537371,34.322004603461025,205.5522932625197
1179,7.07326971745971,34.336569426778794,205.67606876180955
1180,7.074116816197362,34.351128074635334,205.79981324963452
1181,7.074963197966044,34.36568055487916,205.9235267600354
1182,7.075808863978387,34.38022687534217,206.0472093269869
1183,7.076653815443951,34.39476704383968,206.1708609843975
1184,7.077498053569231,34.40930106817051,206.29448176611044
1185,7.078341579557671,34.42382895611701,206.41807170590297
1186,7.079184394609668,34.438350715445125,206.54163083748702
1187,7.080026499922591,34.45286635390443,206.66515919450924
1188,7.080867896690782,34.46737587922817,206.788656810551
1189,7.081708586105575,34.48187929913333,206.9121237191293
1190,7.0825485693553,34.49637662132068,207.03555995369615
1191,7.083387847625295,34.51086785347479,207.15896554763876
1192,7.084226422097916,34.52535300326414,207.28234053428088
1193,7.085064293952548,34.539832078341085,207.40568494688085
1194,7.085901464365611,34.55430508634199,207.52899881863416
1195,7.086737934510577,34.56877203488721,207.6522821826716
1196,7.087573705557973,34.583232931581165,207.7755350720613
1197,7.088408778675395,34.597687784012386,207.89875751980696
1198,7.089243155027514,34.61213659975356,208.02194955884966
1199,7.090076835776092,34.62657938636157,208.14511122206704
1200,7.0909098220799835,34.64101615137755,208.2682425422738
1201,7.091742115095153,34.655446902326915,208.39134355222205
1202,7.0925737159746784,34.66987164671943,208.51441428460126
1203,7.093404625868766,34.68429039204925,208.63745477203858
1204,7.094234845924755,34.698703145794944,208.76046504709842
1205,7.095064377287131,34.713109915419565,208.88344514228376
1206,7.095893221097532,34.72751070837067,209.00639509003545
1207,7.0967213784947605,34.741905532080416,209.12931492273242
1208,7.097548850614793,34.75629439396553,209.25220467269213
1209,7.098375638590786,34.77067730142742,209.37506437217073
1210,7.099201743553092,34.785054261852174,209.4978940533629
1211,7.10002716662926,34.79942528261063,209.62069374840266
1212,7.10085190894405,34.813790371058424,209.74346348936285
1213,7.101675971619444,34.828149534535996,209.8662033082555
1214,7.102499355774649,34.84250278036869,209.9889132370323
1215,7.103322062526113,34.85685011586675,210.1115933075843
1216,7.104144092987527,34.87119154832539,210.23424355174234
1217,7.1049654482698426,34.88552708502482,210.35686400127756
1218,7.105786129481271,34.899856733230294,210.47945468790064
1219,7.106606137727303,34.91418050019218,210.60201564326292
1220,7.107425474110705,34.92849839314596,210.72454689895568
1221,7.108244139731541,34.942810419312295,210.8470484865114
1222,7.109062135687172,34.95711658589707,210.96952043740305
1223,7.1098794630722715,34.97141690009142,211.09196278304384
1224,7.110696122978827,34.9857113690718,211.21437555478906
1225,7.111512116496157,35.0,211.33675878393439
1226,7.112327444710911,35.014282800023196,211.4591125017176
1227,7.113142108707088,35.02855977627399,211.58143673931724
1228,7.113956109566034,35.04283093587046,211.70373152785413
1229,7.114769448366463,35.05709628591621,211.8259968983904
1230,7.115582126184454,35.07135583350036,211.9482328819309
1231,7.116394144093465,35.08560958569767,212.07043950942156
1232,7.117205503164344,35.09985754956849,212.1926168117517
1233,7.1180162044653335,35.11409973215888,212.3147648197526
1234,7.118826249062078,35.12833614050059,212.43688356419798
1235,7.119635638017636,35.14256678161116,212.55897307580474
1236,7.1204443723924875,35.156791662493895,212.68103338523233
1237,7.121252453244542,35.17101079013795,212.80306452308332
1238,7.122059881629142,35.185224171518364,212.92506651990394
1239,7.122866658599083,35.199431813596085,213.04703940618282
1240,7.123672785204607,35.21363372331802,213.16898321235325
1241,7.124478262493424,35.22782990761707,213.29089796879165
1242,7.1252830915107115,35.24202037341219,213.41278370581816
1243,7.126087273299125,35.25620512760839,213.53464045369708
1244,7.126890808898808,35.270384177096794,213.6564682426366
1245,7.1276936993473985,35.2845575287547,213.77826710278936
1246,7.1284959456800365,35.298725189445584,213.90003706425267
1247,7.129297548929373,35.31288716601915,214.02177815706776
1248,7.130098510125578,35.32704346531139,214.14349041122117
1249,7.1308988302963465,35.34119409414458,214.26517385664397
1250,7.1316985104669115,35.35533905932738,214.3868285232123
1251,7.132497551660044,35.369478367654786,214.50845444074758
1252,7.133295954896068,35.38361202590826,214.6300516390161
1253,7.134093721192866,35.397740040855716,214.75162014773008
1254,7.134890851565884,35.41186241925155,214.87315999654712
1255,7.135687347028144,35.4259791678367,214.9946712150704
1256,7.136483208590247,35.4400902933387,215.11615383284928
1257,7.1372784372603855,35.45419580247167,215.23760787937877
1258,7.138073034044347,35.4682957019364,215.35903338410031
1259,7.138866999945524,35.482389998420345,215.48043037640142
1260,7.13966033596492,35.4964786985977,215.6017988856161
1261,7.140453043101158,35.510561809129406,215.72313894102493
1262,7.141245122350491,35.52463933666322,215.84445057185548
1263,7.142036574706803,35.53871128783372,215.96573380728145
1264,7.142827401161621,35.552777669262355,216.08698867642428
1265,7.143617602704121,35.566838487557476,216.20821520835227
1266,7.144407180321139,35.58089374931439,216.32941343208074
1267,7.145196134997171,35.59494346111537,216.45058337657272
1268,7.1459844677143876,35.608987629529715,216.57172507073852
1269,7.146772179452637,35.62302626111375,216.6928385434362
1270,7.147559271189454,35.63705936241092,216.81392382347212
1271,7.148345743900068,35.651086939951774,216.93498093959963
1272,7.149131598557407,35.66510900025401,217.05600992052078
1273,7.149916836132109,35.679125549822544,217.177010794886
1274,7.150701457592526,35.6931365951495,217.29798359129353
1275,7.151485463904735,35.70714214271425,217.41892833829047
1276,7.152268856032539,35.7211421989835,217.53984506437217
1277,7.15305163493748,35.73513677041127,217.66073379798314
1278,7.153833801578843,35.749125863438955,217.78159456751672
1279,7.154615356913663,35.76310948449533,217.9024274013149
1280,7.155396301896734,35.77708763999664,218.023232327669
1281,7.156176637480615,35.79106033634656,218.1440093748198
1282,7.1569563646156364,35.805027579936315,218.26475857095724
1283,7.157735484249907,35.81898937714463,218.38547994422098
1284,7.158513997329321,35.832945734337834,218.50617352270004
1285,7.1592919047975645,35.84689665786984,218.62683933443367
1286,7.160069207596127,35.86084215408221,218.74747740741063
1287,7.160845906664299,35.874782229304195,218.86808776956985
1288,7.161622002939187,35.888716889852724,218.98867044880083
1289,7.162397497355718,35.90264614203248,219.10922547294246
1290,7.1631723908466425,35.91656999213594,219.22975286978502
1291,7.163946684342547,35.93048844644336,219.35025266706887
1292,7.164720378771857,35.94440151122286,219.470724892485
1293,7.165493475060845,35.958309192730404,219.59116957367561
1294,7.166265974133638,35.9722114972099,219.71158673823317
1295,7.16703787691222,35.98610843089316,219.83197641370182
1296,7.167809184316444,36.0,219.95233862757692
1297,7.168579897264035,36.013886210738214,220.0726734073044
1298,7.1693500166706,36.02776706930364,220.1929807802824
1299,7.170119543449628,36.0416425818802,220.31326077386024
1300,7.170888478512505,36.05551275463989,220.43351341533887
1301,7.171656822768514,36.069377593742864,220.55373873197146
1302,7.172424577124845,36.08323710533743,220.67393675096264
1303,7.1731917424865985,36.09709129556009,220.7941074994691
1304,7.173958319756794,36.11094017053558,220.91425100459998
1305,7.174724309836376,36.124783736376884,221.0343672934165
1306,7.175489713624222,36.138621999185304,221.15445639293245
1307,7.176254532017144,36.15245496505044,221.2745183301141
1308,7.1770187659099,36.16628264005025,221.3945531318801
1309,7.177782416195197,36.180105030251084,221.51456082510217
1310,7.1785454837637,36.193922141707716,221.63454143660476
1311,7.179307969504034,36.207733980463345,221.7544949931657
1312,7.180069874302796,36.22154055254967,221.87442152151536
1313,7.1808311990445555,36.235341863986875,221.99432104833747
1314,7.181591944611865,36.24913792078372,222.1141936002696
1315,7.182352111885263,36.26292872893749,222.23403920390223
1316,7.183111701743281,36.27671429443411,222.3538578857797
1317,7.183870715062453,36.29049462324811,222.47364967240006
1318,7.1846291527173145,36.30426972134269,222.59341459021513
1319,7.1853870155804165,36.318039594669756,222.71315266563033
1320,7.186144304522325,36.3318042491699,222.83286392500617
1321,7.186901020411631,36.345563690772494,222.95254839465593
1322,7.187657164114956,36.359317925395686,223.07220610084838
1323,7.188412736496954,36.373066958946424,223.19183706980556
1324,7.1891677384203225,36.38681079732051,223.31144132770515
1325,7.189922170745808,36.40054944640259,223.431018900679
1326,7.190676034332207,36.41428291206625,223.55056981481314
1327,7.191429330036379,36.42801120017397,223.6700940961493
1328,7.192182058713246,36.4417343165772,223.78959177068353
1329,7.1929342212158,36.45545226711637,223.90906286436734
1330,7.193685818395112,36.46916505762094,224.02850740310757
1331,7.194436851100335,36.4828726939094,224.14792541276563
1332,7.195187320178709,36.49657518178932,224.26731691915901
1333,7.195937226475569,36.51027252705737,224.3866819480606
1334,7.19668657083435,36.52396473549935,224.50602052519855
1335,7.197435354096591,36.53765181289022,224.6253326762572
1336,7.198183577101943,36.55133376499413,224.74461842687646
1337,7.198931240688173,36.565010597564445,224.86387780265227
1338,7.199678345691172,36.578682316343766,224.9831108291365
1339,7.200424892944957,36.59234892706397,225.10231753183754
1340,7.201170883281678,36.60601043544625,225.2214979362197
1341,7.201916317531627,36.61966684720111,225.34065206770387
1342,7.202661196523238,36.6333181680284,225.4597799516672
1343,7.203405521083095,36.64696440361739,225.57888161344385
1344,7.20414929203594,36.66060555964672,225.69795707832424
1345,7.204892510204673,36.6742416417845,225.8170063715557
1346,7.205635176410364,36.68787265568828,225.93602951834296
1347,7.206377291472252,36.701498607005135,226.0550265438472
1348,7.207118856207756,36.71511950137164,226.17399747318657
1349,7.2078598714324755,36.72873534441391,226.29294233143733
1350,7.208600337960199,36.742346141747674,226.41186114363234
1351,7.20934025660291,36.75595189897821,226.5307539347619
1352,7.210079628170788,36.76955262170047,226.64962072977454
1353,7.21081845347222,36.78314831549904,226.7684615535753
1354,7.2115567333138015,36.796738985948195,226.8872764310281
1355,7.212294468500341,36.810324638611924,227.00606538695425
1356,7.213031659834869,36.823905279043935,227.12482844613274
1357,7.213768308118642,36.837480912787726,227.24356563330105
1358,7.214504414151143,36.851051545376556,227.36227697315442
1359,7.215239978730097,36.864617182333525,227.48096249034674
1360,7.215975002651466,36.87817782917155,227.59962220949038
1361,7.216709486709457,36.89173349139343,227.71825615515564
1362,7.217443431696533,36.90528417449187,227.8368643518716
1363,7.218176838403408,36.91882988394946,227.95544682412614
1364,7.21890970761906,36.932370625238775,228.07400359636583
1365,7.2196420401307355,36.945906403822335,228.1925346929958
1366,7.220373836723949,36.959437225152655,228.31104013838083
1367,7.221105098182496,36.9729630946723,228.42951995684425
1368,7.221835825288449,36.98648401781386,228.54797417266855
1369,7.222566018822171,37.0,228.66640281009572
1370,7.223295679562314,37.013511046643494,228.78480589332688
1371,7.22402480828583,37.027017163147235,228.903183446523
1372,7.224753405767971,37.04051835490427,229.0215354938039
1373,7.2254814727822945,37.05401462729781,229.13986205924957
1374,7.226209010100671,37.067505985701274,229.2581631669
1375,7.226936018493289,37.080992435478315,229.37643884075405
1376,7.227662498728654,37.094473981982816,229.4946891047714
1377,7.228388451573604,37.107950630558946,229.6129139828719
1378,7.229113877793302,37.12142238654117,229.73111349893432
1379,7.22983877815125,37.134889255254286,229.84928767679935
1380,7.2305631534092925,37.14835124201342,229.96743654026645
1381,7.231287004327616,37.16180835212409,230.0855601130963
1382,7.232010331664759,37.17526059088221,230.20365841901022
1383,7.232733136177615,37.1887079635741,230.32173148168957
1384,7.233455418621439,37.20215047547655,230.43977932477685
1385,7.234177179749849,37.21558813185679,230.55780197187514
1386,7.234898420314831,37.22902093797257,230.67579944654864
1387,7.23561914106675,37.242448899072144,230.79377177232203
1388,7.236339342754344,37.255872020394314,230.91171897268183
1389,7.237059026124737,37.26929030716845,231.02964107107488
1390,7.237778191923443,37.282703764614496,231.1475380909097
1391,7.238496840894365,37.296112397943034,231.2654100555566
1392,7.239214973779806,37.30951621235526,231.3832569883463
1393,7.2399325913204695,37.322915213043046,231.50107891257198
1394,7.240649694255466,37.33630940518894,231.61887585148799
1395,7.241366283322318,37.3496987939662,231.73664782831057
1396,7.242082359256962,37.36308338453881,231.8543948662174
1397,7.242797922793756,37.376463182061514,231.97211698834835
1398,7.243512974665482,37.389838191679836,232.0898142178057
1399,7.24422751560335,37.403208418530085,232.2074865776528
1400,7.244941546337007,37.416573867739416,232.32513409091607
1401,7.2456550675945355,37.429934544425805,232.44275678058375
1402,7.246368080102461,37.44329045369811,232.56035466960643
1403,7.247080584585756,37.456641600656084,232.67792778089728
1404,7.247792581767846,37.469987990390386,232.7954761373315
1405,7.2485040723706105,37.48332962798263,232.91299976174793
1406,7.249215057114389,37.49666651850535,233.03049867694708
1407,7.249925536717988,37.5099986670221,233.14797290569268
1408,7.25063551189868,37.52332607858744,233.26542247071137
1409,7.251344983372214,37.53664875824692,233.38284739469256
1410,7.252053951852814,37.54996671103717,233.50024770028864
1411,7.252762418053187,37.5632799419859,233.6176234101155
1412,7.253470382684528,37.57658845611187,233.73497454675197
1413,7.254177846456518,37.589892258425,233.85230113274
1414,7.254884810077338,37.603191353926334,233.96960319058542
1415,7.255591274253665,37.61648574760805,234.08688074275733
1416,7.256297239690681,37.62977544445356,234.2041338116878
1417,7.257002707092073,37.64306044943742,234.32136241977355
1418,7.257707677160043,37.656340767525464,234.43856658937432
1419,7.258412150595307,37.66961640367472,234.55574634281396
1420,7.259116128097101,37.68288736283355,234.67290170237993
1421,7.259819610363186,37.69615364994153,234.79003269032384
1422,7.260522598089852,37.70941526992961,234.90713932886152
1423,7.261225091971921,37.72267222772003,235.02422164017278
1424,7.261927092702751,37.73592452822641,235.1412796464015
1425,7.262628600974241,37.749172176353746,235.25831336965632
1426,7.2633296174768365,37.76241517699841,235.3753228320096
1427,7.2640301428995295,37.77565353504821,235.492308055499
1428,7.264730177929867,37.78888725538237,235.60926906212586
1429,7.265429723253953,37.8021163428716,235.7262058738569
1430,7.266128779556451,37.815340802378074,235.84311851262296
